ID,CUIs
ImageCLEFmedical_Caption_2024_train_025783,C1261082
ImageCLEFmedical_Caption_2024_train_026001,C0085590
ImageCLEFmedical_Caption_2024_train_026054,C1947917;C1261287
ImageCLEFmedical_Caption_2024_train_026064,C1261316;C1275670;C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_026065,C1261082
ImageCLEFmedical_Caption_2024_train_026164,C0226037;C1261316
ImageCLEFmedical_Caption_2024_train_026183,C0001168
ImageCLEFmedical_Caption_2024_train_026212,C0038257;C0001168
ImageCLEFmedical_Caption_2024_train_026253,C1947917
ImageCLEFmedical_Caption_2024_train_026334,C1261287;C1275670
ImageCLEFmedical_Caption_2024_train_026387,C0018787;C1275670;C0226032;C0001168
ImageCLEFmedical_Caption_2024_train_026417,C0038257
ImageCLEFmedical_Caption_2024_train_026428,C1261316
ImageCLEFmedical_Caption_2024_train_026429,C1261316
ImageCLEFmedical_Caption_2024_train_026434,C1261316;C1261287
ImageCLEFmedical_Caption_2024_train_026435,C0038257
ImageCLEFmedical_Caption_2024_train_026436,C0038257
ImageCLEFmedical_Caption_2024_train_026497,C1261082;C0226032
ImageCLEFmedical_Caption_2024_train_026498,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_026499,C0038257;C0001168;C0226032
ImageCLEFmedical_Caption_2024_train_026500,C0085590
ImageCLEFmedical_Caption_2024_train_026501,C0038257
ImageCLEFmedical_Caption_2024_train_026502,C0038257
ImageCLEFmedical_Caption_2024_train_026554,C1261287;C1261316
ImageCLEFmedical_Caption_2024_train_026555,C1261082;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_026562,C1261287
ImageCLEFmedical_Caption_2024_train_026630,C0085590;C0034052;C0042591
ImageCLEFmedical_Caption_2024_train_026631,C0226032;C0034052;C1261287
ImageCLEFmedical_Caption_2024_train_026639,C1261316
ImageCLEFmedical_Caption_2024_train_026827,C1261082;C0226037
ImageCLEFmedical_Caption_2024_train_026830,C0038257
ImageCLEFmedical_Caption_2024_train_026842,C0034052;C1947917
ImageCLEFmedical_Caption_2024_train_026848,C1261287;C0085590
ImageCLEFmedical_Caption_2024_train_026868,C1510412
ImageCLEFmedical_Caption_2024_train_026873,C0085590
ImageCLEFmedical_Caption_2024_train_026906,C0002940
ImageCLEFmedical_Caption_2024_train_026908,C0002940
ImageCLEFmedical_Caption_2024_train_026937,C1275670
ImageCLEFmedical_Caption_2024_train_026975,C0038257
ImageCLEFmedical_Caption_2024_train_026979,C1947917
ImageCLEFmedical_Caption_2024_train_026986,C0226032
ImageCLEFmedical_Caption_2024_train_027030,C1261316;C1947917
ImageCLEFmedical_Caption_2024_train_027031,C0226032
ImageCLEFmedical_Caption_2024_train_027032,C1261316
ImageCLEFmedical_Caption_2024_train_027075,C0038257
ImageCLEFmedical_Caption_2024_train_027083,C0001168
ImageCLEFmedical_Caption_2024_train_027084,C1510412
ImageCLEFmedical_Caption_2024_train_027199,C1261316
ImageCLEFmedical_Caption_2024_train_027201,C1261287;C1261316
ImageCLEFmedical_Caption_2024_train_027202,C1261287
ImageCLEFmedical_Caption_2024_train_027378,C0038257
ImageCLEFmedical_Caption_2024_train_027380,C0038257
ImageCLEFmedical_Caption_2024_train_027385,C1947917;C0034052
ImageCLEFmedical_Caption_2024_train_027460,C0016169
ImageCLEFmedical_Caption_2024_train_027461,C0001168
ImageCLEFmedical_Caption_2024_train_027463,C0085590
ImageCLEFmedical_Caption_2024_train_027498,C1261316
ImageCLEFmedical_Caption_2024_train_027500,C0226037;C1261287
ImageCLEFmedical_Caption_2024_train_027535,C1261287
ImageCLEFmedical_Caption_2024_train_027636,C0018787;C1261316
ImageCLEFmedical_Caption_2024_train_027638,C0085590
ImageCLEFmedical_Caption_2024_train_027673,C1275670
ImageCLEFmedical_Caption_2024_train_027681,C0042591
ImageCLEFmedical_Caption_2024_train_027682,C1510412;C0034052
ImageCLEFmedical_Caption_2024_train_027803,C0226032;C1261316;C0042591;C0034052
ImageCLEFmedical_Caption_2024_train_027817,C1261287;C0226032
ImageCLEFmedical_Caption_2024_train_027911,C0085590
ImageCLEFmedical_Caption_2024_train_027939,C1261316
ImageCLEFmedical_Caption_2024_train_027940,C1261082
ImageCLEFmedical_Caption_2024_train_027941,C1947917
ImageCLEFmedical_Caption_2024_train_028089,C0034052
ImageCLEFmedical_Caption_2024_train_028100,C1275670
ImageCLEFmedical_Caption_2024_train_028169,C1261287;C1947917;C0002940
ImageCLEFmedical_Caption_2024_train_028237,C0034052
ImageCLEFmedical_Caption_2024_train_028438,C0038257
ImageCLEFmedical_Caption_2024_train_028440,C0038257
ImageCLEFmedical_Caption_2024_train_028452,C0034052;C0001168
ImageCLEFmedical_Caption_2024_train_028453,C0226037
ImageCLEFmedical_Caption_2024_train_028621,C1261287;C0226032
ImageCLEFmedical_Caption_2024_train_028675,C1947917
ImageCLEFmedical_Caption_2024_train_028763,C0002940
ImageCLEFmedical_Caption_2024_train_028858,C0016169
ImageCLEFmedical_Caption_2024_train_028860,C1510412
ImageCLEFmedical_Caption_2024_train_028880,C0085590;C0034052
ImageCLEFmedical_Caption_2024_train_028884,C0002940
ImageCLEFmedical_Caption_2024_train_028892,C0226032
ImageCLEFmedical_Caption_2024_train_028893,C0226032
ImageCLEFmedical_Caption_2024_train_028932,C1261082;C0002940;C1261316
ImageCLEFmedical_Caption_2024_train_028933,C1261287
ImageCLEFmedical_Caption_2024_train_028934,C0002940
ImageCLEFmedical_Caption_2024_train_028935,C0002940
ImageCLEFmedical_Caption_2024_train_028936,C0002940
ImageCLEFmedical_Caption_2024_train_028937,C0002940
ImageCLEFmedical_Caption_2024_train_029035,C0034052
ImageCLEFmedical_Caption_2024_train_029053,C1261316
ImageCLEFmedical_Caption_2024_train_029071,C0018787
ImageCLEFmedical_Caption_2024_train_029199,C0226032
ImageCLEFmedical_Caption_2024_train_029203,C0226032
ImageCLEFmedical_Caption_2024_train_029249,C0034052
ImageCLEFmedical_Caption_2024_train_029303,C1510412
ImageCLEFmedical_Caption_2024_train_029310,C0042591
ImageCLEFmedical_Caption_2024_train_029375,C1510412
ImageCLEFmedical_Caption_2024_train_029387,C0085590
ImageCLEFmedical_Caption_2024_train_029427,C1261316
ImageCLEFmedical_Caption_2024_train_029473,C1947917
ImageCLEFmedical_Caption_2024_train_029486,C0001168;C1261316
ImageCLEFmedical_Caption_2024_train_029500,C1261287
ImageCLEFmedical_Caption_2024_train_029501,C1261287
ImageCLEFmedical_Caption_2024_train_029503,C0038257
ImageCLEFmedical_Caption_2024_train_029580,C0034052
ImageCLEFmedical_Caption_2024_train_029661,C1261082;C0042591
ImageCLEFmedical_Caption_2024_train_029662,C1261316
ImageCLEFmedical_Caption_2024_train_029724,C0002940;C0226032
ImageCLEFmedical_Caption_2024_train_029752,C0085590
ImageCLEFmedical_Caption_2024_train_029791,C0018787;C1261082
ImageCLEFmedical_Caption_2024_train_029792,C0001168
ImageCLEFmedical_Caption_2024_train_029811,C1510412
ImageCLEFmedical_Caption_2024_train_029866,C0038257
ImageCLEFmedical_Caption_2024_train_030111,C1261287
ImageCLEFmedical_Caption_2024_train_030142,C1261316
ImageCLEFmedical_Caption_2024_train_030271,C0001168
ImageCLEFmedical_Caption_2024_train_030273,C0085590
ImageCLEFmedical_Caption_2024_train_030287,C0034052
ImageCLEFmedical_Caption_2024_train_030288,C0085590;C0038257
ImageCLEFmedical_Caption_2024_train_030301,C0038257;C0226032;C0001168;C0226037
ImageCLEFmedical_Caption_2024_train_030348,C1947917;C1275670
ImageCLEFmedical_Caption_2024_train_030415,C0002940
ImageCLEFmedical_Caption_2024_train_030444,C0085590
ImageCLEFmedical_Caption_2024_train_030462,C1261287
ImageCLEFmedical_Caption_2024_train_030463,C0042591;C1261287
ImageCLEFmedical_Caption_2024_train_030526,C0018787;C1261082;C1261316
ImageCLEFmedical_Caption_2024_train_030527,C0034052
ImageCLEFmedical_Caption_2024_train_030528,C1261082;C0226032
ImageCLEFmedical_Caption_2024_train_030529,C1261287;C0226032
ImageCLEFmedical_Caption_2024_train_030530,C0226032
ImageCLEFmedical_Caption_2024_train_030541,C1261316
ImageCLEFmedical_Caption_2024_train_030542,C0018787;C1261316
ImageCLEFmedical_Caption_2024_train_030573,C1947917
ImageCLEFmedical_Caption_2024_train_030596,C0205097
ImageCLEFmedical_Caption_2024_train_030612,C1510412
ImageCLEFmedical_Caption_2024_train_030613,C0038257
ImageCLEFmedical_Caption_2024_train_030650,C0042591
ImageCLEFmedical_Caption_2024_train_030663,C1510412
ImageCLEFmedical_Caption_2024_train_030735,C0034052
ImageCLEFmedical_Caption_2024_train_030747,C1261287
ImageCLEFmedical_Caption_2024_train_030748,C1261287
ImageCLEFmedical_Caption_2024_train_030750,C1261287
ImageCLEFmedical_Caption_2024_train_030751,C0038257;C1261287
ImageCLEFmedical_Caption_2024_train_030752,C0226032
ImageCLEFmedical_Caption_2024_train_030753,C0226032
ImageCLEFmedical_Caption_2024_train_030855,C1947917
ImageCLEFmedical_Caption_2024_train_030908,C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_030909,C0034052;C0016169
ImageCLEFmedical_Caption_2024_train_030937,C0226032;C1261287;C1947917
ImageCLEFmedical_Caption_2024_train_030938,C1261316;C1947917
ImageCLEFmedical_Caption_2024_train_030939,C0042591;C1261287
ImageCLEFmedical_Caption_2024_train_030940,C0038257;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_030978,C1947917
ImageCLEFmedical_Caption_2024_train_030985,C0002940
ImageCLEFmedical_Caption_2024_train_030986,C0002940
ImageCLEFmedical_Caption_2024_train_031013,C0016169
ImageCLEFmedical_Caption_2024_train_031014,C0016169
ImageCLEFmedical_Caption_2024_train_031130,C0002940
ImageCLEFmedical_Caption_2024_train_031191,C0085590
ImageCLEFmedical_Caption_2024_train_031250,C0085590;C0018787
ImageCLEFmedical_Caption_2024_train_031309,C1261287
ImageCLEFmedical_Caption_2024_train_031324,C0038257
ImageCLEFmedical_Caption_2024_train_031344,C0034052
ImageCLEFmedical_Caption_2024_train_031538,C0001168;C1947917
ImageCLEFmedical_Caption_2024_train_031539,C0001168
ImageCLEFmedical_Caption_2024_train_031576,C1275670;C0042591
ImageCLEFmedical_Caption_2024_train_031689,C1261082;C0205097;C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_031690,C1261082;C0205097;C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_031752,C0226032
ImageCLEFmedical_Caption_2024_train_031753,C0226032
ImageCLEFmedical_Caption_2024_train_031754,C0226032
ImageCLEFmedical_Caption_2024_train_031755,C0226032
ImageCLEFmedical_Caption_2024_train_031794,C1510412;C0034052
ImageCLEFmedical_Caption_2024_train_031802,C1510412;C0038257
ImageCLEFmedical_Caption_2024_train_031938,C1261316;C1261287
ImageCLEFmedical_Caption_2024_train_031994,C0205097
ImageCLEFmedical_Caption_2024_train_032110,C0205097;C1261082;C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_032166,C0038257
ImageCLEFmedical_Caption_2024_train_032167,C0038257
ImageCLEFmedical_Caption_2024_train_032216,C0038257;C1261316
ImageCLEFmedical_Caption_2024_train_032217,C1261316
ImageCLEFmedical_Caption_2024_train_032218,C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_032219,C1261082
ImageCLEFmedical_Caption_2024_train_032220,C1261316
ImageCLEFmedical_Caption_2024_train_032227,C0034052
ImageCLEFmedical_Caption_2024_train_032287,C0018787;C1261287;C0226032
ImageCLEFmedical_Caption_2024_train_032288,C0018787;C1261287;C1261316
ImageCLEFmedical_Caption_2024_train_032323,C1261287
ImageCLEFmedical_Caption_2024_train_032324,C0038257;C1261287
ImageCLEFmedical_Caption_2024_train_032368,C0001168
ImageCLEFmedical_Caption_2024_train_032369,C1947917
ImageCLEFmedical_Caption_2024_train_032391,C1275670
ImageCLEFmedical_Caption_2024_train_032392,C0034052
ImageCLEFmedical_Caption_2024_train_032393,C0034052
ImageCLEFmedical_Caption_2024_train_032467,C0205097
ImageCLEFmedical_Caption_2024_train_032556,C0042591;C0226037
ImageCLEFmedical_Caption_2024_train_032565,C0042591
ImageCLEFmedical_Caption_2024_train_032627,C0034052
ImageCLEFmedical_Caption_2024_train_032639,C0001168
ImageCLEFmedical_Caption_2024_train_032640,C1261316
ImageCLEFmedical_Caption_2024_train_032641,C0001168;C0018787
ImageCLEFmedical_Caption_2024_train_032677,C0001168;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_032678,C1261316
ImageCLEFmedical_Caption_2024_train_032679,C1275670;C0034052;C1261316;C0226032
ImageCLEFmedical_Caption_2024_train_032749,C1261287;C0226032
ImageCLEFmedical_Caption_2024_train_032750,C0226032
ImageCLEFmedical_Caption_2024_train_032751,C1947917;C0226032
ImageCLEFmedical_Caption_2024_train_032752,C0226032
ImageCLEFmedical_Caption_2024_train_032753,C0038257;C0226032
ImageCLEFmedical_Caption_2024_train_032786,C0226032
ImageCLEFmedical_Caption_2024_train_032837,C1947917
ImageCLEFmedical_Caption_2024_train_032855,C1510412
ImageCLEFmedical_Caption_2024_train_032897,C0001168;C1261287
ImageCLEFmedical_Caption_2024_train_032918,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_032926,C0018787
ImageCLEFmedical_Caption_2024_train_032997,C1261287;C1261316
ImageCLEFmedical_Caption_2024_train_032998,C0085590
ImageCLEFmedical_Caption_2024_train_032999,C0038257
ImageCLEFmedical_Caption_2024_train_033000,C0038257
ImageCLEFmedical_Caption_2024_train_033013,C1261082;C0001168;C0226037
ImageCLEFmedical_Caption_2024_train_033096,C0226032
ImageCLEFmedical_Caption_2024_train_033141,C0226032;C1261287;C1261316
ImageCLEFmedical_Caption_2024_train_033142,C1947917;C1261316
ImageCLEFmedical_Caption_2024_train_033254,C0018787;C0016169
ImageCLEFmedical_Caption_2024_train_033262,C1261287;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_033263,C1947917;C1261316
ImageCLEFmedical_Caption_2024_train_033264,C0226032
ImageCLEFmedical_Caption_2024_train_033313,C1510412
ImageCLEFmedical_Caption_2024_train_033429,C0205097
ImageCLEFmedical_Caption_2024_train_033430,C0226032
ImageCLEFmedical_Caption_2024_train_033464,C0226032
ImageCLEFmedical_Caption_2024_train_033467,C0085590;C1261316
ImageCLEFmedical_Caption_2024_train_033468,C0085590;C1261316
ImageCLEFmedical_Caption_2024_train_033469,C1261316
ImageCLEFmedical_Caption_2024_train_033485,C0042591
ImageCLEFmedical_Caption_2024_train_033570,C1261287;C1261082;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_033571,C1261287;C1261316
ImageCLEFmedical_Caption_2024_train_033606,C0038257
ImageCLEFmedical_Caption_2024_train_033619,C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_033744,C0018787;C0226032
ImageCLEFmedical_Caption_2024_train_033757,C0016169
ImageCLEFmedical_Caption_2024_train_033767,C0038257
ImageCLEFmedical_Caption_2024_train_033799,C0042591
ImageCLEFmedical_Caption_2024_train_033813,C0042591
ImageCLEFmedical_Caption_2024_train_033869,C1510412
ImageCLEFmedical_Caption_2024_train_033987,C0226032
ImageCLEFmedical_Caption_2024_train_034046,C0085590;C1261082;C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_034169,C0001168;C1261082
ImageCLEFmedical_Caption_2024_train_034170,C0038257;C0034052
ImageCLEFmedical_Caption_2024_train_034262,C0085590;C1510412
ImageCLEFmedical_Caption_2024_train_034263,C1510412;C0038257
ImageCLEFmedical_Caption_2024_train_034306,C0205097;C0018787
ImageCLEFmedical_Caption_2024_train_034307,C0018787
ImageCLEFmedical_Caption_2024_train_034308,C1261316;C0226037
ImageCLEFmedical_Caption_2024_train_034555,C0085590
ImageCLEFmedical_Caption_2024_train_034571,C0085590
ImageCLEFmedical_Caption_2024_train_034572,C0085590
ImageCLEFmedical_Caption_2024_train_034676,C0038257
ImageCLEFmedical_Caption_2024_train_034687,C1261316
ImageCLEFmedical_Caption_2024_train_034704,C0034052
ImageCLEFmedical_Caption_2024_train_034757,C0001168;C0034052
ImageCLEFmedical_Caption_2024_train_034801,C0226032
ImageCLEFmedical_Caption_2024_train_034802,C1261316
ImageCLEFmedical_Caption_2024_train_034828,C1947917
ImageCLEFmedical_Caption_2024_train_034873,C0042591;C0002940
ImageCLEFmedical_Caption_2024_train_034874,C0034052;C0042591
ImageCLEFmedical_Caption_2024_train_034939,C1261287;C0226032;C1947917;C0226037
ImageCLEFmedical_Caption_2024_train_034940,C1261287;C1261316
ImageCLEFmedical_Caption_2024_train_034943,C0038257
ImageCLEFmedical_Caption_2024_train_034944,C0042591;C0038257
ImageCLEFmedical_Caption_2024_train_034948,C0038257
ImageCLEFmedical_Caption_2024_train_034959,C1510412
ImageCLEFmedical_Caption_2024_train_034960,C1510412
ImageCLEFmedical_Caption_2024_train_034973,C1510412
ImageCLEFmedical_Caption_2024_train_034986,C1510412
ImageCLEFmedical_Caption_2024_train_034998,C0205097;C0226032
ImageCLEFmedical_Caption_2024_train_034999,C0226032
ImageCLEFmedical_Caption_2024_train_035000,C0205097;C0034052;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_035003,C0038257;C0002940
ImageCLEFmedical_Caption_2024_train_035025,C1261316;C0001168
ImageCLEFmedical_Caption_2024_train_035039,C1261287;C0226032
ImageCLEFmedical_Caption_2024_train_035046,C0205097
ImageCLEFmedical_Caption_2024_train_035070,C0034052;C1947917
ImageCLEFmedical_Caption_2024_train_035073,C1947917;C0226032
ImageCLEFmedical_Caption_2024_train_035074,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_035076,C0038257
ImageCLEFmedical_Caption_2024_train_035086,C0016169;C1261287
ImageCLEFmedical_Caption_2024_train_035098,C0016169;C0226032;C1261287
ImageCLEFmedical_Caption_2024_train_035099,C0016169
ImageCLEFmedical_Caption_2024_train_035147,C0042591
ImageCLEFmedical_Caption_2024_train_035160,C1947917
ImageCLEFmedical_Caption_2024_train_035165,C1947917
ImageCLEFmedical_Caption_2024_train_035180,C0038257
ImageCLEFmedical_Caption_2024_train_035197,C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_035198,C0226032;C0038257
ImageCLEFmedical_Caption_2024_train_035215,C1510412
ImageCLEFmedical_Caption_2024_train_035216,C1510412
ImageCLEFmedical_Caption_2024_train_035230,C0226032;C1261082;C0226037
ImageCLEFmedical_Caption_2024_train_035231,C0226032;C1261316
ImageCLEFmedical_Caption_2024_train_035276,C0038257
ImageCLEFmedical_Caption_2024_train_035352,C1261316;C0001168;C0018787;C0016169
ImageCLEFmedical_Caption_2024_train_035421,C1261287
ImageCLEFmedical_Caption_2024_train_035442,C0226037
ImageCLEFmedical_Caption_2024_train_035444,C1261316
ImageCLEFmedical_Caption_2024_train_035462,C0085590;C0001168
ImageCLEFmedical_Caption_2024_train_035562,C1510412
ImageCLEFmedical_Caption_2024_train_035571,C0038257
ImageCLEFmedical_Caption_2024_train_035668,C1261316;C1261287
ImageCLEFmedical_Caption_2024_train_035738,C1510412
ImageCLEFmedical_Caption_2024_train_035781,C0226032;C0205097;C1947917;C1261287
ImageCLEFmedical_Caption_2024_train_035827,C1510412
ImageCLEFmedical_Caption_2024_train_035880,C0085590
ImageCLEFmedical_Caption_2024_train_035882,C0085590
ImageCLEFmedical_Caption_2024_train_035883,C1261287;C0085590
ImageCLEFmedical_Caption_2024_train_035885,C0085590
ImageCLEFmedical_Caption_2024_train_035886,C0085590
ImageCLEFmedical_Caption_2024_train_035887,C0001168
ImageCLEFmedical_Caption_2024_train_035942,C1947917;C1261287;C1275670;C0042591;C0018787
ImageCLEFmedical_Caption_2024_train_035943,C0085590
ImageCLEFmedical_Caption_2024_train_035945,C0018787
ImageCLEFmedical_Caption_2024_train_035951,C1261316
ImageCLEFmedical_Caption_2024_train_035967,C1947917
ImageCLEFmedical_Caption_2024_train_036031,C0001168;C0038257
ImageCLEFmedical_Caption_2024_train_036054,C0001168
ImageCLEFmedical_Caption_2024_train_036055,C1261287;C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_036056,C0001168;C0226032
ImageCLEFmedical_Caption_2024_train_036087,C0226032
ImageCLEFmedical_Caption_2024_train_036168,C1947917;C1261082
ImageCLEFmedical_Caption_2024_train_036169,C1947917;C1261316
ImageCLEFmedical_Caption_2024_train_036364,C0001168;C1510412
ImageCLEFmedical_Caption_2024_train_036391,C1947917;C0226032
ImageCLEFmedical_Caption_2024_train_036392,C1947917;C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_036548,C0085590
ImageCLEFmedical_Caption_2024_train_036582,C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_036583,C1261316;C1261082
ImageCLEFmedical_Caption_2024_train_036584,C0034052;C1261082;C1261316
ImageCLEFmedical_Caption_2024_train_036623,C1261316
ImageCLEFmedical_Caption_2024_train_036658,C0018787;C0226032
ImageCLEFmedical_Caption_2024_train_036659,C0018787;C1261316
ImageCLEFmedical_Caption_2024_train_036709,C0205097;C0226032
ImageCLEFmedical_Caption_2024_train_036710,C0205097;C0226032
ImageCLEFmedical_Caption_2024_train_036711,C0205097;C0226032
ImageCLEFmedical_Caption_2024_train_036719,C0001168
ImageCLEFmedical_Caption_2024_train_036888,C1261082;C0001168;C0018787
ImageCLEFmedical_Caption_2024_train_036889,C0018787;C0226032
ImageCLEFmedical_Caption_2024_train_036895,C1510412
ImageCLEFmedical_Caption_2024_train_036924,C0034052
ImageCLEFmedical_Caption_2024_train_036949,C0018787;C0226032;C1261316
ImageCLEFmedical_Caption_2024_train_036999,C0001168;C1261316
ImageCLEFmedical_Caption_2024_train_037000,C0001168;C0226032
ImageCLEFmedical_Caption_2024_train_037060,C1261082;C1261287;C0226037
ImageCLEFmedical_Caption_2024_train_037061,C1261316;C1947917
ImageCLEFmedical_Caption_2024_train_037062,C0038257;C1261316
ImageCLEFmedical_Caption_2024_train_037085,C0038257
ImageCLEFmedical_Caption_2024_train_037203,C0085590
ImageCLEFmedical_Caption_2024_train_037261,C1261287;C0038257
ImageCLEFmedical_Caption_2024_train_037263,C0002940
ImageCLEFmedical_Caption_2024_train_037276,C1947917;C0226032
ImageCLEFmedical_Caption_2024_train_037277,C0226032
ImageCLEFmedical_Caption_2024_train_037289,C1261287
ImageCLEFmedical_Caption_2024_train_037290,C1261287;C0001168
ImageCLEFmedical_Caption_2024_train_037291,C0018787
ImageCLEFmedical_Caption_2024_train_037324,C0226032
ImageCLEFmedical_Caption_2024_train_037330,C0002940
ImageCLEFmedical_Caption_2024_train_037331,C0002940
ImageCLEFmedical_Caption_2024_train_037333,C0002940
ImageCLEFmedical_Caption_2024_train_037335,C0002940
ImageCLEFmedical_Caption_2024_train_037409,C0038257
ImageCLEFmedical_Caption_2024_train_037454,C1261287;C0034052;C0205097
ImageCLEFmedical_Caption_2024_train_037459,C0085590;C1947917
ImageCLEFmedical_Caption_2024_train_037495,C0042591
ImageCLEFmedical_Caption_2024_train_037496,C0085590
ImageCLEFmedical_Caption_2024_train_037497,C1275670
ImageCLEFmedical_Caption_2024_train_037551,C0085590
ImageCLEFmedical_Caption_2024_train_037556,C1947917;C1261316
ImageCLEFmedical_Caption_2024_train_037608,C0226037;C0002940
ImageCLEFmedical_Caption_2024_train_037609,C1510412
ImageCLEFmedical_Caption_2024_train_037736,C0226037
ImageCLEFmedical_Caption_2024_train_037739,C0226032;C0034052
ImageCLEFmedical_Caption_2024_train_037745,C0038257
ImageCLEFmedical_Caption_2024_train_037747,C0002940
ImageCLEFmedical_Caption_2024_train_037772,C1261287;C1261316
ImageCLEFmedical_Caption_2024_train_037773,C0038257;C0001168;C1261316
ImageCLEFmedical_Caption_2024_train_037789,C0018787
ImageCLEFmedical_Caption_2024_train_037812,C0038257
ImageCLEFmedical_Caption_2024_train_037848,C0205097
ImageCLEFmedical_Caption_2024_train_037852,C0205097
ImageCLEFmedical_Caption_2024_train_037853,C0034052;C0205097
ImageCLEFmedical_Caption_2024_train_037854,C0034052;C0205097
ImageCLEFmedical_Caption_2024_train_037855,C0205097
ImageCLEFmedical_Caption_2024_train_037856,C0205097
ImageCLEFmedical_Caption_2024_train_038002,C0034052
ImageCLEFmedical_Caption_2024_train_038032,C1947917
ImageCLEFmedical_Caption_2024_train_038040,C1261082;C0002940;C1261287
ImageCLEFmedical_Caption_2024_train_038041,C0205097;C1261082;C0002940
ImageCLEFmedical_Caption_2024_train_038086,C0034052;C0016169
ImageCLEFmedical_Caption_2024_train_038107,C0002940
ImageCLEFmedical_Caption_2024_train_038175,C1275670
ImageCLEFmedical_Caption_2024_train_038177,C0002940
ImageCLEFmedical_Caption_2024_train_038240,C0001168
ImageCLEFmedical_Caption_2024_train_038241,C0038257;C1261287
ImageCLEFmedical_Caption_2024_train_038242,C0038257
ImageCLEFmedical_Caption_2024_train_038245,C0001168
ImageCLEFmedical_Caption_2024_train_038246,C0001168
ImageCLEFmedical_Caption_2024_train_038447,C0002940;C0226032
ImageCLEFmedical_Caption_2024_train_038483,C1261316
ImageCLEFmedical_Caption_2024_train_038517,C0034052
ImageCLEFmedical_Caption_2024_train_038537,C0034052
ImageCLEFmedical_Caption_2024_train_038538,C0034052;C0016169
ImageCLEFmedical_Caption_2024_train_038539,C0016169;C0034052
ImageCLEFmedical_Caption_2024_train_038540,C0016169
ImageCLEFmedical_Caption_2024_train_038724,C0018787;C0205097;C0002940;C0226037;C1275670
ImageCLEFmedical_Caption_2024_train_038753,C0226032;C0226037
ImageCLEFmedical_Caption_2024_train_038755,C0034052
ImageCLEFmedical_Caption_2024_train_038772,C0002940
ImageCLEFmedical_Caption_2024_train_038799,C0038257
ImageCLEFmedical_Caption_2024_train_038817,C0085590
ImageCLEFmedical_Caption_2024_train_038889,C0226032;C1261287;C1947917
ImageCLEFmedical_Caption_2024_train_038918,C0016169
ImageCLEFmedical_Caption_2024_train_038919,C0016169
ImageCLEFmedical_Caption_2024_train_038920,C0016169
ImageCLEFmedical_Caption_2024_train_038941,C0085590
ImageCLEFmedical_Caption_2024_train_038942,C0038257
ImageCLEFmedical_Caption_2024_train_038943,C1947917
ImageCLEFmedical_Caption_2024_train_038945,C0085590
ImageCLEFmedical_Caption_2024_train_038952,C1261287
ImageCLEFmedical_Caption_2024_train_038965,C0226032;C0042591
ImageCLEFmedical_Caption_2024_train_038966,C0001168
ImageCLEFmedical_Caption_2024_train_038986,C0018787
ImageCLEFmedical_Caption_2024_train_038988,C0085590
ImageCLEFmedical_Caption_2024_train_038998,C0001168
ImageCLEFmedical_Caption_2024_train_039015,C0038257
ImageCLEFmedical_Caption_2024_train_039031,C0002940
ImageCLEFmedical_Caption_2024_train_039037,C1261316
ImageCLEFmedical_Caption_2024_train_039038,C1261316
ImageCLEFmedical_Caption_2024_train_039039,C0038257
ImageCLEFmedical_Caption_2024_train_039140,C0038257
ImageCLEFmedical_Caption_2024_train_039251,C0002940
ImageCLEFmedical_Caption_2024_train_039259,C0034052
ImageCLEFmedical_Caption_2024_train_039263,C0085590
ImageCLEFmedical_Caption_2024_train_039283,C0001168;C1261316
ImageCLEFmedical_Caption_2024_train_039311,C0085590;C1261287
ImageCLEFmedical_Caption_2024_train_039312,C0038257;C1261287
ImageCLEFmedical_Caption_2024_train_039329,C0018787
ImageCLEFmedical_Caption_2024_train_039371,C1261316;C0001168
ImageCLEFmedical_Caption_2024_train_039372,C1261316
ImageCLEFmedical_Caption_2024_train_039384,C0038257
ImageCLEFmedical_Caption_2024_train_039391,C1947917;C0034052
ImageCLEFmedical_Caption_2024_train_039392,C0042591;C1275670
ImageCLEFmedical_Caption_2024_train_039393,C1275670
ImageCLEFmedical_Caption_2024_train_039441,C1947917;C0002940
ImageCLEFmedical_Caption_2024_train_039455,C1261316;C0002940
