ID,CUIs
ImageCLEFmedical_Caption_2024_train_038066,C0042149
ImageCLEFmedical_Caption_2024_train_038073,C0023884;C0444611
ImageCLEFmedical_Caption_2024_train_038091,C0087086
ImageCLEFmedical_Caption_2024_train_038094,C0018827
ImageCLEFmedical_Caption_2024_train_038124,C0016976
ImageCLEFmedical_Caption_2024_train_038153,C0205207
ImageCLEFmedical_Caption_2024_train_038179,C0003501
ImageCLEFmedical_Caption_2024_train_038207,C0205207
ImageCLEFmedical_Caption_2024_train_038216,C0026264
ImageCLEFmedical_Caption_2024_train_038249,C0003483
ImageCLEFmedical_Caption_2024_train_038273,C0225883;C0225897;C1269894
ImageCLEFmedical_Caption_2024_train_038286,C0444611;C0027551
ImageCLEFmedical_Caption_2024_train_038291,C1269894
ImageCLEFmedical_Caption_2024_train_038292,C1269894
ImageCLEFmedical_Caption_2024_train_038293,C1269894;C0225897;C0026264
ImageCLEFmedical_Caption_2024_train_038294,C1269894;C0225897;C0026264;C0225883
ImageCLEFmedical_Caption_2024_train_038311,C0018827;C0225883
ImageCLEFmedical_Caption_2024_train_038327,C0016976
ImageCLEFmedical_Caption_2024_train_038354,C0018827
ImageCLEFmedical_Caption_2024_train_038366,C0205207;C0028259
ImageCLEFmedical_Caption_2024_train_038379,C0027551
ImageCLEFmedical_Caption_2024_train_038385,C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_038386,C0003501;C0225860
ImageCLEFmedical_Caption_2024_train_038398,C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_038399,C0225844;C0225883;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_038441,C0027551
ImageCLEFmedical_Caption_2024_train_038490,C0225897
ImageCLEFmedical_Caption_2024_train_038496,C0003483
ImageCLEFmedical_Caption_2024_train_038497,C0003483
ImageCLEFmedical_Caption_2024_train_038498,C0003483;C0225844
ImageCLEFmedical_Caption_2024_train_038499,C0003483;C0225844
ImageCLEFmedical_Caption_2024_train_038502,C0028259;C0023884
ImageCLEFmedical_Caption_2024_train_038535,C0028259
ImageCLEFmedical_Caption_2024_train_038594,C0018792
ImageCLEFmedical_Caption_2024_train_038595,C0205207
ImageCLEFmedical_Caption_2024_train_038603,C0018792;C0018827
ImageCLEFmedical_Caption_2024_train_038622,C0016976;C0444611
ImageCLEFmedical_Caption_2024_train_038623,C0016976
ImageCLEFmedical_Caption_2024_train_038626,C0016976
ImageCLEFmedical_Caption_2024_train_038645,C0016976
ImageCLEFmedical_Caption_2024_train_038660,C0018827;C0003501
ImageCLEFmedical_Caption_2024_train_038740,C0205207;C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_038756,C0018787
ImageCLEFmedical_Caption_2024_train_038800,C0023884
ImageCLEFmedical_Caption_2024_train_038831,C0023884
ImageCLEFmedical_Caption_2024_train_038835,C0018792;C1269894;C0225897;C0018827
ImageCLEFmedical_Caption_2024_train_038878,C0205207
ImageCLEFmedical_Caption_2024_train_038891,C0205207
ImageCLEFmedical_Caption_2024_train_038892,C0205207
ImageCLEFmedical_Caption_2024_train_038899,C0016976;C0023884
ImageCLEFmedical_Caption_2024_train_038900,C0016976;C0023884
ImageCLEFmedical_Caption_2024_train_038938,C0087086
ImageCLEFmedical_Caption_2024_train_038963,C0018827;C0018792;C0225897;C1269894
ImageCLEFmedical_Caption_2024_train_038964,C0225883;C0225897;C0018827
ImageCLEFmedical_Caption_2024_train_038969,C0028259
ImageCLEFmedical_Caption_2024_train_038980,C0027551
ImageCLEFmedical_Caption_2024_train_039051,C0018827
ImageCLEFmedical_Caption_2024_train_039052,C0018827
ImageCLEFmedical_Caption_2024_train_039055,C0018787
ImageCLEFmedical_Caption_2024_train_039094,C0225844
ImageCLEFmedical_Caption_2024_train_039095,C0225844
ImageCLEFmedical_Caption_2024_train_039096,C0225844
ImageCLEFmedical_Caption_2024_train_039114,C0031039;C0225883;C0225897;C1269894
ImageCLEFmedical_Caption_2024_train_039115,C0003483
ImageCLEFmedical_Caption_2024_train_039121,C0205207
ImageCLEFmedical_Caption_2024_train_039154,C0003501
ImageCLEFmedical_Caption_2024_train_039172,C0205207;C0444611
ImageCLEFmedical_Caption_2024_train_039177,C0205207
ImageCLEFmedical_Caption_2024_train_039187,C0042149
ImageCLEFmedical_Caption_2024_train_039289,C0225897
ImageCLEFmedical_Caption_2024_train_039314,C0018787;C0225883;C1269894;C0225897
ImageCLEFmedical_Caption_2024_train_039342,C0205207
ImageCLEFmedical_Caption_2024_train_039344,C0018787;C0225897;C0225883;C0225860;C0225844;C0018792
ImageCLEFmedical_Caption_2024_train_039345,C0018787;C0003483
ImageCLEFmedical_Caption_2024_train_039346,C0003483;C0225897
ImageCLEFmedical_Caption_2024_train_039347,C0225883;C0003483;C0018787
ImageCLEFmedical_Caption_2024_train_039349,C0018827;C0018792
ImageCLEFmedical_Caption_2024_train_039350,C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_039351,C0225897;C0225883;C0018827
ImageCLEFmedical_Caption_2024_train_039352,C0003483
ImageCLEFmedical_Caption_2024_train_039353,C0003483
ImageCLEFmedical_Caption_2024_train_039354,C0003483
ImageCLEFmedical_Caption_2024_train_039356,C0018787;C0031039;C0225883;C0225897;C1269894
ImageCLEFmedical_Caption_2024_train_039373,C0027551
ImageCLEFmedical_Caption_2024_train_039397,C0023884
ImageCLEFmedical_Caption_2024_train_039412,C0016976
ImageCLEFmedical_Caption_2024_train_039440,C0087086;C0003483
ImageCLEFmedical_Caption_2024_train_039454,C0225844;C0225860;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_039459,C0031039;C1269894;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_039486,C0026264
ImageCLEFmedical_Caption_2024_train_039487,C0026264;C0018827
ImageCLEFmedical_Caption_2024_train_039488,C0018827
ImageCLEFmedical_Caption_2024_train_039519,C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_039539,C0027551
ImageCLEFmedical_Caption_2024_train_039540,C0042149
ImageCLEFmedical_Caption_2024_train_039541,C0042149
ImageCLEFmedical_Caption_2024_train_039546,C0031039
ImageCLEFmedical_Caption_2024_train_039551,C0225883;C1269894;C0225897;C0026264
ImageCLEFmedical_Caption_2024_train_039561,C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_039591,C0018792;C0225883
ImageCLEFmedical_Caption_2024_train_039612,C0016976
ImageCLEFmedical_Caption_2024_train_039620,C0042149
ImageCLEFmedical_Caption_2024_train_039621,C0042149
ImageCLEFmedical_Caption_2024_train_039628,C0016976
ImageCLEFmedical_Caption_2024_train_039702,C0026264
ImageCLEFmedical_Caption_2024_train_039724,C0016976;C0023884
ImageCLEFmedical_Caption_2024_train_039725,C0016976;C0023884
ImageCLEFmedical_Caption_2024_train_039738,C0027551
ImageCLEFmedical_Caption_2024_train_039790,C0031039;C0018792;C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_039868,C0031039
ImageCLEFmedical_Caption_2024_train_039890,C0225883
ImageCLEFmedical_Caption_2024_train_039918,C0205207;C0018787
ImageCLEFmedical_Caption_2024_train_039939,C0028259
ImageCLEFmedical_Caption_2024_train_039972,C0018792
ImageCLEFmedical_Caption_2024_train_039973,C0018792
ImageCLEFmedical_Caption_2024_train_040020,C0225860
ImageCLEFmedical_Caption_2024_train_040040,C0042149;C0444611;C0018787
ImageCLEFmedical_Caption_2024_train_040135,C0225860
ImageCLEFmedical_Caption_2024_train_040144,C0042149
ImageCLEFmedical_Caption_2024_train_040145,C0042149
ImageCLEFmedical_Caption_2024_train_040149,C0026264;C0018827;C0018792
ImageCLEFmedical_Caption_2024_train_040150,C0026264;C0225897
ImageCLEFmedical_Caption_2024_train_040151,C0225844;C0018792;C0026264
ImageCLEFmedical_Caption_2024_train_040179,C0016976
ImageCLEFmedical_Caption_2024_train_040180,C0016976
ImageCLEFmedical_Caption_2024_train_040181,C0023884
ImageCLEFmedical_Caption_2024_train_040182,C0016976
ImageCLEFmedical_Caption_2024_train_040183,C0016976;C0023884
ImageCLEFmedical_Caption_2024_train_040188,C0031039
ImageCLEFmedical_Caption_2024_train_040213,C0023884
ImageCLEFmedical_Caption_2024_train_040236,C0444611
ImageCLEFmedical_Caption_2024_train_040311,C0205207
ImageCLEFmedical_Caption_2024_train_040325,C0018792
ImageCLEFmedical_Caption_2024_train_040347,C0003501
ImageCLEFmedical_Caption_2024_train_040348,C0003501
ImageCLEFmedical_Caption_2024_train_040363,C0028259
ImageCLEFmedical_Caption_2024_train_040391,C0023884
ImageCLEFmedical_Caption_2024_train_040494,C0018787;C0031039;C0225883
ImageCLEFmedical_Caption_2024_train_040495,C0018787;C0225883;C0031039
ImageCLEFmedical_Caption_2024_train_040502,C0023884
ImageCLEFmedical_Caption_2024_train_040549,C0026264;C0018792
ImageCLEFmedical_Caption_2024_train_040560,C0087086
ImageCLEFmedical_Caption_2024_train_040602,C0087086
ImageCLEFmedical_Caption_2024_train_040621,C0031039;C0018792;C0018827
ImageCLEFmedical_Caption_2024_train_040633,C0205207
ImageCLEFmedical_Caption_2024_train_040636,C0027551
ImageCLEFmedical_Caption_2024_train_040644,C0023884;C0225883;C0225897;C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_040645,C0031039
ImageCLEFmedical_Caption_2024_train_040646,C0225897;C0225883;C0003483;C1269894
ImageCLEFmedical_Caption_2024_train_040647,C0225897
ImageCLEFmedical_Caption_2024_train_040648,C0225883;C0225897;C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_040649,C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_040650,C0225844
ImageCLEFmedical_Caption_2024_train_040651,C0003483
ImageCLEFmedical_Caption_2024_train_040652,C0018827;C0018787
ImageCLEFmedical_Caption_2024_train_040653,C0031039;C0018827
ImageCLEFmedical_Caption_2024_train_040677,C0225883
ImageCLEFmedical_Caption_2024_train_040678,C0018787
ImageCLEFmedical_Caption_2024_train_040706,C0031039
ImageCLEFmedical_Caption_2024_train_040721,C0018827;C0225844;C0018792;C0026264;C0225897;C0225860
ImageCLEFmedical_Caption_2024_train_040786,C0444611
ImageCLEFmedical_Caption_2024_train_040828,C0023884
ImageCLEFmedical_Caption_2024_train_040839,C0028259;C0205207
ImageCLEFmedical_Caption_2024_train_040851,C0026264
ImageCLEFmedical_Caption_2024_train_040895,C0205207
ImageCLEFmedical_Caption_2024_train_040932,C0225883
ImageCLEFmedical_Caption_2024_train_040933,C0225860
ImageCLEFmedical_Caption_2024_train_040935,C0225860
ImageCLEFmedical_Caption_2024_train_040947,C0444611
ImageCLEFmedical_Caption_2024_train_041003,C0018827
ImageCLEFmedical_Caption_2024_train_041006,C0003483
ImageCLEFmedical_Caption_2024_train_041007,C0042149
ImageCLEFmedical_Caption_2024_train_041052,C0018787
ImageCLEFmedical_Caption_2024_train_041092,C0027551
ImageCLEFmedical_Caption_2024_train_041157,C0225844
ImageCLEFmedical_Caption_2024_train_041179,C0016976
ImageCLEFmedical_Caption_2024_train_041190,C0031039;C0018792
ImageCLEFmedical_Caption_2024_train_041207,C0225860
ImageCLEFmedical_Caption_2024_train_041232,C0028259;C0205207
ImageCLEFmedical_Caption_2024_train_041261,C0031039
ImageCLEFmedical_Caption_2024_train_041278,C1269894;C0225883
ImageCLEFmedical_Caption_2024_train_041279,C0031039
ImageCLEFmedical_Caption_2024_train_041282,C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_041372,C0018792;C0225860;C0225897;C0225844;C0225883
ImageCLEFmedical_Caption_2024_train_041406,C0031039
ImageCLEFmedical_Caption_2024_train_041422,C0016976
ImageCLEFmedical_Caption_2024_train_041433,C0225897
ImageCLEFmedical_Caption_2024_train_041439,C0087086;C0225897
ImageCLEFmedical_Caption_2024_train_041497,C0003483
ImageCLEFmedical_Caption_2024_train_041499,C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_041500,C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_041516,C0042149
ImageCLEFmedical_Caption_2024_train_041576,C0003501;C0003483;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_041583,C0027551
ImageCLEFmedical_Caption_2024_train_041643,C0026264;C0018787
ImageCLEFmedical_Caption_2024_train_041654,C0018827
ImageCLEFmedical_Caption_2024_train_041655,C0018827
ImageCLEFmedical_Caption_2024_train_041661,C0023884
ImageCLEFmedical_Caption_2024_train_041662,C0023884
ImageCLEFmedical_Caption_2024_train_041684,C0027551
ImageCLEFmedical_Caption_2024_train_041754,C0018792;C0225883
ImageCLEFmedical_Caption_2024_train_041755,C1269894;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_041763,C0225883;C0225897;C1269894
ImageCLEFmedical_Caption_2024_train_041764,C0003483;C0087086;C0003501;C0225897
ImageCLEFmedical_Caption_2024_train_041770,C0018787;C0018827;C0225844;C0225883;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_041771,C0018787;C0225844;C0225883;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_041772,C0018787;C0225844;C0225883;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_041810,C0042149
ImageCLEFmedical_Caption_2024_train_041811,C0042149
ImageCLEFmedical_Caption_2024_train_041835,C0042149
ImageCLEFmedical_Caption_2024_train_041880,C0225883
ImageCLEFmedical_Caption_2024_train_041889,C0016976
ImageCLEFmedical_Caption_2024_train_041904,C0018827
ImageCLEFmedical_Caption_2024_train_041916,C0031039
ImageCLEFmedical_Caption_2024_train_041947,C0018827;C0003501
ImageCLEFmedical_Caption_2024_train_041961,C0042149
ImageCLEFmedical_Caption_2024_train_041962,C0042149
ImageCLEFmedical_Caption_2024_train_041980,C0087086
ImageCLEFmedical_Caption_2024_train_041986,C0087086;C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_041988,C0444611
ImageCLEFmedical_Caption_2024_train_042047,C0027551
ImageCLEFmedical_Caption_2024_train_042048,C0042149
ImageCLEFmedical_Caption_2024_train_042056,C0018787
ImageCLEFmedical_Caption_2024_train_042076,C0027551
ImageCLEFmedical_Caption_2024_train_042089,C0042149
ImageCLEFmedical_Caption_2024_train_042090,C0023884;C0205207
ImageCLEFmedical_Caption_2024_train_042091,C0023884
ImageCLEFmedical_Caption_2024_train_042143,C0018792
ImageCLEFmedical_Caption_2024_train_042157,C0031039
ImageCLEFmedical_Caption_2024_train_042182,C0087086;C0018792
ImageCLEFmedical_Caption_2024_train_042183,C0087086;C0018792
ImageCLEFmedical_Caption_2024_train_042184,C0087086
ImageCLEFmedical_Caption_2024_train_042185,C0087086;C0026264
ImageCLEFmedical_Caption_2024_train_042244,C0042149
ImageCLEFmedical_Caption_2024_train_042327,C0018792
ImageCLEFmedical_Caption_2024_train_042351,C0225844
ImageCLEFmedical_Caption_2024_train_042426,C0225883;C1269894;C0225897
ImageCLEFmedical_Caption_2024_train_042458,C0225897;C0031039
ImageCLEFmedical_Caption_2024_train_042482,C0225860;C0225844;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_042500,C0444611
ImageCLEFmedical_Caption_2024_train_042510,C0018792;C0087086
ImageCLEFmedical_Caption_2024_train_042512,C0087086
ImageCLEFmedical_Caption_2024_train_042518,C0018792
ImageCLEFmedical_Caption_2024_train_042525,C0031039;C0018827
ImageCLEFmedical_Caption_2024_train_042553,C0018787
ImageCLEFmedical_Caption_2024_train_042567,C0225844
ImageCLEFmedical_Caption_2024_train_042568,C0225883
ImageCLEFmedical_Caption_2024_train_042569,C0225883
ImageCLEFmedical_Caption_2024_train_042582,C0018827;C0087086
ImageCLEFmedical_Caption_2024_train_042620,C0225883
ImageCLEFmedical_Caption_2024_train_042641,C0018787;C0018827
ImageCLEFmedical_Caption_2024_train_042642,C0023884
ImageCLEFmedical_Caption_2024_train_042648,C0042149
ImageCLEFmedical_Caption_2024_train_042670,C0003483
ImageCLEFmedical_Caption_2024_train_042672,C0003483;C1269894
ImageCLEFmedical_Caption_2024_train_042713,C0225897;C1269894;C0225883
ImageCLEFmedical_Caption_2024_train_042730,C0087086
ImageCLEFmedical_Caption_2024_train_042770,C0031039
ImageCLEFmedical_Caption_2024_train_042775,C0205207
ImageCLEFmedical_Caption_2024_train_042786,C0018792
ImageCLEFmedical_Caption_2024_train_042806,C0018792
ImageCLEFmedical_Caption_2024_train_042810,C0018792
ImageCLEFmedical_Caption_2024_train_042826,C0031039
ImageCLEFmedical_Caption_2024_train_042827,C0031039
ImageCLEFmedical_Caption_2024_train_042856,C0018792
ImageCLEFmedical_Caption_2024_train_042857,C0003501;C0018792
ImageCLEFmedical_Caption_2024_train_042880,C0042149
ImageCLEFmedical_Caption_2024_train_042882,C0205207
ImageCLEFmedical_Caption_2024_train_042898,C0087086
ImageCLEFmedical_Caption_2024_train_042922,C0225860
ImageCLEFmedical_Caption_2024_train_042929,C0003501
ImageCLEFmedical_Caption_2024_train_042943,C0042149
ImageCLEFmedical_Caption_2024_train_042955,C0444611
ImageCLEFmedical_Caption_2024_train_042956,C0028259
ImageCLEFmedical_Caption_2024_train_043026,C0003483;C0225897
ImageCLEFmedical_Caption_2024_train_043054,C0031039
ImageCLEFmedical_Caption_2024_train_043057,C0087086
ImageCLEFmedical_Caption_2024_train_043067,C0016976
ImageCLEFmedical_Caption_2024_train_043074,C0016976
ImageCLEFmedical_Caption_2024_train_043075,C0016976
ImageCLEFmedical_Caption_2024_train_043076,C0016976
ImageCLEFmedical_Caption_2024_train_043078,C0027551
ImageCLEFmedical_Caption_2024_train_043082,C0003483
ImageCLEFmedical_Caption_2024_train_043084,C0003483
ImageCLEFmedical_Caption_2024_train_043125,C0027551
ImageCLEFmedical_Caption_2024_train_043196,C0027551
ImageCLEFmedical_Caption_2024_train_043201,C0016976
ImageCLEFmedical_Caption_2024_train_043215,C0016976
ImageCLEFmedical_Caption_2024_train_043216,C0016976
ImageCLEFmedical_Caption_2024_train_043279,C0023884;C0016976
ImageCLEFmedical_Caption_2024_train_043280,C0023884
ImageCLEFmedical_Caption_2024_train_043281,C0023884;C0444611
ImageCLEFmedical_Caption_2024_train_043283,C0027551
ImageCLEFmedical_Caption_2024_train_043302,C0205207
ImageCLEFmedical_Caption_2024_train_043304,C0018827
ImageCLEFmedical_Caption_2024_train_043365,C0003501
ImageCLEFmedical_Caption_2024_train_043378,C0205207
ImageCLEFmedical_Caption_2024_train_043412,C0225844
ImageCLEFmedical_Caption_2024_train_043430,C0018787
ImageCLEFmedical_Caption_2024_train_043445,C0225883
ImageCLEFmedical_Caption_2024_train_043446,C0225883
ImageCLEFmedical_Caption_2024_train_043454,C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_043455,C0225883
ImageCLEFmedical_Caption_2024_train_043472,C0205207
ImageCLEFmedical_Caption_2024_train_043473,C0205207;C0444611
ImageCLEFmedical_Caption_2024_train_043474,C0205207
ImageCLEFmedical_Caption_2024_train_043484,C0087086;C0225860
ImageCLEFmedical_Caption_2024_train_043500,C0028259
ImageCLEFmedical_Caption_2024_train_043501,C0028259
ImageCLEFmedical_Caption_2024_train_043524,C0016976;C0444611
ImageCLEFmedical_Caption_2024_train_043547,C0003483
ImageCLEFmedical_Caption_2024_train_043561,C0042149
ImageCLEFmedical_Caption_2024_train_043584,C0042149
ImageCLEFmedical_Caption_2024_train_043623,C0003483
ImageCLEFmedical_Caption_2024_train_043637,C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_043659,C0031039
ImageCLEFmedical_Caption_2024_train_043668,C0031039
ImageCLEFmedical_Caption_2024_train_043669,C0031039
ImageCLEFmedical_Caption_2024_train_043685,C0042149
ImageCLEFmedical_Caption_2024_train_043696,C0225897
ImageCLEFmedical_Caption_2024_train_043711,C0028259
ImageCLEFmedical_Caption_2024_train_043735,C0027551
ImageCLEFmedical_Caption_2024_train_043736,C0027551
ImageCLEFmedical_Caption_2024_train_043744,C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_043757,C0042149
ImageCLEFmedical_Caption_2024_train_043770,C0225844;C0023884
ImageCLEFmedical_Caption_2024_train_043771,C0027551
ImageCLEFmedical_Caption_2024_train_043800,C0031039;C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_043842,C0205207
ImageCLEFmedical_Caption_2024_train_043871,C0042149
ImageCLEFmedical_Caption_2024_train_043941,C0205207
ImageCLEFmedical_Caption_2024_train_043950,C0087086;C0026264
ImageCLEFmedical_Caption_2024_train_043956,C0225844;C0018792
ImageCLEFmedical_Caption_2024_train_044032,C0225844
ImageCLEFmedical_Caption_2024_train_044033,C0225860
ImageCLEFmedical_Caption_2024_train_044034,C0225860
ImageCLEFmedical_Caption_2024_train_044035,C0225860
ImageCLEFmedical_Caption_2024_train_044036,C0018792
ImageCLEFmedical_Caption_2024_train_044037,C0018792
ImageCLEFmedical_Caption_2024_train_044038,C0026264
ImageCLEFmedical_Caption_2024_train_044090,C0018787;C0087086
ImageCLEFmedical_Caption_2024_train_044129,C0003483;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_044130,C0016976;C0023884
ImageCLEFmedical_Caption_2024_train_044153,C0225860
ImageCLEFmedical_Caption_2024_train_044179,C0225860
ImageCLEFmedical_Caption_2024_train_044194,C0031039
ImageCLEFmedical_Caption_2024_train_044195,C0031039
ImageCLEFmedical_Caption_2024_train_044214,C0042149
ImageCLEFmedical_Caption_2024_train_044308,C0003501;C0225844
ImageCLEFmedical_Caption_2024_train_044339,C0018787
ImageCLEFmedical_Caption_2024_train_044345,C0042149
ImageCLEFmedical_Caption_2024_train_044379,C0225844
ImageCLEFmedical_Caption_2024_train_044380,C0003483
ImageCLEFmedical_Caption_2024_train_044396,C0042149
ImageCLEFmedical_Caption_2024_train_044407,C0225860;C1269894;C0003483
ImageCLEFmedical_Caption_2024_train_044448,C0027551
ImageCLEFmedical_Caption_2024_train_044449,C0225844
ImageCLEFmedical_Caption_2024_train_044468,C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_044469,C0003483;C0225883
ImageCLEFmedical_Caption_2024_train_044470,C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_044471,C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_044476,C0003483
ImageCLEFmedical_Caption_2024_train_044505,C0225860;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_044522,C0225897
ImageCLEFmedical_Caption_2024_train_044591,C0018827;C0087086
ImageCLEFmedical_Caption_2024_train_044602,C0018827
ImageCLEFmedical_Caption_2024_train_044624,C0031039;C0225883;C0225897
ImageCLEFmedical_Caption_2024_train_044626,C0205207
ImageCLEFmedical_Caption_2024_train_044629,C0225897
ImageCLEFmedical_Caption_2024_train_044630,C0003501
ImageCLEFmedical_Caption_2024_train_044636,C0225860
ImageCLEFmedical_Caption_2024_train_044651,C0003483;C1269894;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_044660,C0028259
ImageCLEFmedical_Caption_2024_train_044678,C0205207;C0003483;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_044680,C0003501;C0205207;C0003483;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_044681,C0225897
ImageCLEFmedical_Caption_2024_train_044682,C0003501;C0018827;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_044683,C0018827;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_044684,C0018827;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_044685,C0003483;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_044760,C0016976
ImageCLEFmedical_Caption_2024_train_044806,C0225897
ImageCLEFmedical_Caption_2024_train_044807,C0225897
ImageCLEFmedical_Caption_2024_train_044814,C0018827
ImageCLEFmedical_Caption_2024_train_044815,C0205207
ImageCLEFmedical_Caption_2024_train_044864,C0003483;C0225883;C0225897;C0026264;C1269894
ImageCLEFmedical_Caption_2024_train_044885,C0031039
ImageCLEFmedical_Caption_2024_train_044886,C0031039
ImageCLEFmedical_Caption_2024_train_044944,C0027551
ImageCLEFmedical_Caption_2024_train_044958,C0003483
ImageCLEFmedical_Caption_2024_train_044972,C0003483;C0003501
ImageCLEFmedical_Caption_2024_train_045016,C0042149
ImageCLEFmedical_Caption_2024_train_045044,C0444611
ImageCLEFmedical_Caption_2024_train_045047,C0205207
ImageCLEFmedical_Caption_2024_train_045075,C0444611
ImageCLEFmedical_Caption_2024_train_045081,C0027551
ImageCLEFmedical_Caption_2024_train_045084,C0205207
ImageCLEFmedical_Caption_2024_train_045151,C0031039;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_045154,C0042149
ImageCLEFmedical_Caption_2024_train_045155,C0444611
ImageCLEFmedical_Caption_2024_train_045156,C0205207;C0042149
ImageCLEFmedical_Caption_2024_train_045157,C0205207
ImageCLEFmedical_Caption_2024_train_045159,C0205207
ImageCLEFmedical_Caption_2024_train_045185,C0225844;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_045272,C0205207
ImageCLEFmedical_Caption_2024_train_045281,C0225860
ImageCLEFmedical_Caption_2024_train_045303,C0018792;C0225897
ImageCLEFmedical_Caption_2024_train_045345,C0003483;C0225860
ImageCLEFmedical_Caption_2024_train_045346,C0003501;C0225860;C0225844;C0225883
ImageCLEFmedical_Caption_2024_train_045347,C0003501;C0003483;C0225860;C0225897
ImageCLEFmedical_Caption_2024_train_045352,C0026264;C0003483;C1269894;C0225897
ImageCLEFmedical_Caption_2024_train_045353,C0087086;C1269894
ImageCLEFmedical_Caption_2024_train_045402,C0444611
ImageCLEFmedical_Caption_2024_train_045408,C0225897
ImageCLEFmedical_Caption_2024_train_045426,C0018827
ImageCLEFmedical_Caption_2024_train_045488,C0225883;C0018792
ImageCLEFmedical_Caption_2024_train_045489,C0087086;C0225844;C0018827
ImageCLEFmedical_Caption_2024_train_045494,C0444611;C0042149
ImageCLEFmedical_Caption_2024_train_045561,C0042149
ImageCLEFmedical_Caption_2024_train_045574,C0018827
ImageCLEFmedical_Caption_2024_train_045625,C0444611
ImageCLEFmedical_Caption_2024_train_045659,C0225860;C0225844;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_045671,C0205207
ImageCLEFmedical_Caption_2024_train_045696,C0027551
ImageCLEFmedical_Caption_2024_train_045702,C0018792
ImageCLEFmedical_Caption_2024_train_045713,C0205207
ImageCLEFmedical_Caption_2024_train_045747,C0225883
ImageCLEFmedical_Caption_2024_train_045775,C0225860;C0225897;C0026264;C0225883;C1269894;C0003483
ImageCLEFmedical_Caption_2024_train_045776,C0018792;C0031039
ImageCLEFmedical_Caption_2024_train_045798,C0042149;C0444611
ImageCLEFmedical_Caption_2024_train_045799,C0042149
ImageCLEFmedical_Caption_2024_train_045845,C0018792;C0225844;C0225860
ImageCLEFmedical_Caption_2024_train_045846,C0225883
ImageCLEFmedical_Caption_2024_train_045855,C0026264
ImageCLEFmedical_Caption_2024_train_045856,C0018787
ImageCLEFmedical_Caption_2024_train_045878,C0018827
ImageCLEFmedical_Caption_2024_train_045884,C0205207
ImageCLEFmedical_Caption_2024_train_045887,C0023884
ImageCLEFmedical_Caption_2024_train_045917,C0087086
ImageCLEFmedical_Caption_2024_train_046000,C0018827
ImageCLEFmedical_Caption_2024_train_046001,C0018827
ImageCLEFmedical_Caption_2024_train_046004,C0031039
ImageCLEFmedical_Caption_2024_train_046005,C0026264
ImageCLEFmedical_Caption_2024_train_046009,C0027551
ImageCLEFmedical_Caption_2024_train_046017,C0225860;C0225897;C0225883
ImageCLEFmedical_Caption_2024_train_046018,C0018792;C0003501
ImageCLEFmedical_Caption_2024_train_046107,C0027551
ImageCLEFmedical_Caption_2024_train_046113,C0028259
ImageCLEFmedical_Caption_2024_train_046116,C0018787;C0018827;C0225883;C0225897;C1269894
ImageCLEFmedical_Caption_2024_train_046117,C0205207
ImageCLEFmedical_Caption_2024_train_046150,C0087086;C0026264;C0225860;C0225897;C0225883;C0003483
